,Date,Cryptocurrency,adj_close,close,high,low,open,volume
6599,2020-05-21,AXS-USD,,,,,,
6600,2020-05-22,AXS-USD,,,,,,
6601,2020-05-23,AXS-USD,,,,,,
6602,2020-05-24,AXS-USD,,,,,,
6603,2020-05-25,AXS-USD,,,,,,
6604,2020-05-26,AXS-USD,,,,,,
6605,2020-05-27,AXS-USD,,,,,,
6606,2020-05-28,AXS-USD,,,,,,
6607,2020-05-29,AXS-USD,,,,,,
6608,2020-05-30,AXS-USD,,,,,,
6609,2020-05-31,AXS-USD,,,,,,
6610,2020-06-01,AXS-USD,,,,,,
6611,2020-06-02,AXS-USD,,,,,,
6612,2020-06-03,AXS-USD,,,,,,
6613,2020-06-04,AXS-USD,,,,,,
6614,2020-06-05,AXS-USD,,,,,,
6615,2020-06-06,AXS-USD,,,,,,
6616,2020-06-07,AXS-USD,,,,,,
6617,2020-06-08,AXS-USD,,,,,,
6618,2020-06-09,AXS-USD,,,,,,
6619,2020-06-10,AXS-USD,,,,,,
6620,2020-06-11,AXS-USD,,,,,,
6621,2020-06-12,AXS-USD,,,,,,
6622,2020-06-13,AXS-USD,,,,,,
6623,2020-06-14,AXS-USD,,,,,,
6624,2020-06-15,AXS-USD,,,,,,
6625,2020-06-16,AXS-USD,,,,,,
6626,2020-06-17,AXS-USD,,,,,,
6627,2020-06-18,AXS-USD,,,,,,
6628,2020-06-19,AXS-USD,,,,,,
6629,2020-06-20,AXS-USD,,,,,,
6630,2020-06-21,AXS-USD,,,,,,
6631,2020-06-22,AXS-USD,,,,,,
6632,2020-06-23,AXS-USD,,,,,,
6633,2020-06-24,AXS-USD,,,,,,
6634,2020-06-25,AXS-USD,,,,,,
6635,2020-06-26,AXS-USD,,,,,,
6636,2020-06-27,AXS-USD,,,,,,
6637,2020-06-28,AXS-USD,,,,,,
6638,2020-06-29,AXS-USD,,,,,,
6639,2020-06-30,AXS-USD,,,,,,
6640,2020-07-01,AXS-USD,,,,,,
6641,2020-07-02,AXS-USD,,,,,,
6642,2020-07-03,AXS-USD,,,,,,
6643,2020-07-04,AXS-USD,,,,,,
6644,2020-07-05,AXS-USD,,,,,,
6645,2020-07-06,AXS-USD,,,,,,
6646,2020-07-07,AXS-USD,,,,,,
6647,2020-07-08,AXS-USD,,,,,,
6648,2020-07-09,AXS-USD,,,,,,
6649,2020-07-10,AXS-USD,,,,,,
6650,2020-07-11,AXS-USD,,,,,,
6651,2020-07-12,AXS-USD,,,,,,
6652,2020-07-13,AXS-USD,,,,,,
6653,2020-07-14,AXS-USD,,,,,,
6654,2020-07-15,AXS-USD,,,,,,
6655,2020-07-16,AXS-USD,,,,,,
6656,2020-07-17,AXS-USD,,,,,,
6657,2020-07-18,AXS-USD,,,,,,
6658,2020-07-19,AXS-USD,,,,,,
6659,2020-07-20,AXS-USD,,,,,,
6660,2020-07-21,AXS-USD,,,,,,
6661,2020-07-22,AXS-USD,,,,,,
6662,2020-07-23,AXS-USD,,,,,,
6663,2020-07-24,AXS-USD,,,,,,
6664,2020-07-25,AXS-USD,,,,,,
6665,2020-07-26,AXS-USD,,,,,,
6666,2020-07-27,AXS-USD,,,,,,
6667,2020-07-28,AXS-USD,,,,,,
6668,2020-07-29,AXS-USD,,,,,,
6669,2020-07-30,AXS-USD,,,,,,
6670,2020-07-31,AXS-USD,,,,,,
6671,2020-08-01,AXS-USD,,,,,,
6672,2020-08-02,AXS-USD,,,,,,
6673,2020-08-03,AXS-USD,,,,,,
6674,2020-08-04,AXS-USD,,,,,,
6675,2020-08-05,AXS-USD,,,,,,
6676,2020-08-06,AXS-USD,,,,,,
6677,2020-08-07,AXS-USD,,,,,,
6678,2020-08-08,AXS-USD,,,,,,
6679,2020-08-09,AXS-USD,,,,,,
6680,2020-08-10,AXS-USD,,,,,,
6681,2020-08-11,AXS-USD,,,,,,
6682,2020-08-12,AXS-USD,,,,,,
6683,2020-08-13,AXS-USD,,,,,,
6684,2020-08-14,AXS-USD,,,,,,
6685,2020-08-15,AXS-USD,,,,,,
6686,2020-08-16,AXS-USD,,,,,,
6687,2020-08-17,AXS-USD,,,,,,
6688,2020-08-18,AXS-USD,,,,,,
6689,2020-08-19,AXS-USD,,,,,,
6690,2020-08-20,AXS-USD,,,,,,
6691,2020-08-21,AXS-USD,,,,,,
6692,2020-08-22,AXS-USD,,,,,,
6693,2020-08-23,AXS-USD,,,,,,
6694,2020-08-24,AXS-USD,,,,,,
6695,2020-08-25,AXS-USD,,,,,,
6696,2020-08-26,AXS-USD,,,,,,
6697,2020-08-27,AXS-USD,,,,,,
6698,2020-08-28,AXS-USD,,,,,,
6699,2020-08-29,AXS-USD,,,,,,
6700,2020-08-30,AXS-USD,,,,,,
6701,2020-08-31,AXS-USD,,,,,,
6702,2020-09-01,AXS-USD,,,,,,
6703,2020-09-02,AXS-USD,,,,,,
6704,2020-09-03,AXS-USD,,,,,,
6705,2020-09-04,AXS-USD,,,,,,
6706,2020-09-05,AXS-USD,,,,,,
6707,2020-09-06,AXS-USD,,,,,,
6708,2020-09-07,AXS-USD,,,,,,
6709,2020-09-08,AXS-USD,,,,,,
6710,2020-09-09,AXS-USD,,,,,,
6711,2020-09-10,AXS-USD,,,,,,
6712,2020-09-11,AXS-USD,,,,,,
6713,2020-09-12,AXS-USD,,,,,,
6714,2020-09-13,AXS-USD,,,,,,
6715,2020-09-14,AXS-USD,,,,,,
6716,2020-09-15,AXS-USD,,,,,,
6717,2020-09-16,AXS-USD,,,,,,
6718,2020-09-17,AXS-USD,,,,,,
6719,2020-09-18,AXS-USD,,,,,,
6720,2020-09-19,AXS-USD,,,,,,
6721,2020-09-20,AXS-USD,,,,,,
6722,2020-09-21,AXS-USD,,,,,,
6723,2020-09-22,AXS-USD,,,,,,
6724,2020-09-23,AXS-USD,,,,,,
6725,2020-09-24,AXS-USD,,,,,,
6726,2020-09-25,AXS-USD,,,,,,
6727,2020-09-26,AXS-USD,,,,,,
6728,2020-09-27,AXS-USD,,,,,,
6729,2020-09-28,AXS-USD,,,,,,
6730,2020-09-29,AXS-USD,,,,,,
6731,2020-09-30,AXS-USD,,,,,,
6732,2020-10-01,AXS-USD,,,,,,
6733,2020-10-02,AXS-USD,,,,,,
6734,2020-10-03,AXS-USD,,,,,,
6735,2020-10-04,AXS-USD,,,,,,
6736,2020-10-05,AXS-USD,,,,,,
6737,2020-10-06,AXS-USD,,,,,,
6738,2020-10-07,AXS-USD,,,,,,
6739,2020-10-08,AXS-USD,,,,,,
6740,2020-10-09,AXS-USD,,,,,,
6741,2020-10-10,AXS-USD,,,,,,
6742,2020-10-11,AXS-USD,,,,,,
6743,2020-10-12,AXS-USD,,,,,,
6744,2020-10-13,AXS-USD,,,,,,
6745,2020-10-14,AXS-USD,,,,,,
6746,2020-10-15,AXS-USD,,,,,,
6747,2020-10-16,AXS-USD,,,,,,
6748,2020-10-17,AXS-USD,,,,,,
6749,2020-10-18,AXS-USD,,,,,,
6750,2020-10-19,AXS-USD,,,,,,
6751,2020-10-20,AXS-USD,,,,,,
6752,2020-10-21,AXS-USD,,,,,,
6753,2020-10-22,AXS-USD,,,,,,
6754,2020-10-23,AXS-USD,,,,,,
6755,2020-10-24,AXS-USD,,,,,,
6756,2020-10-25,AXS-USD,,,,,,
6757,2020-10-26,AXS-USD,,,,,,
6758,2020-10-27,AXS-USD,,,,,,
6759,2020-10-28,AXS-USD,,,,,,
6760,2020-10-29,AXS-USD,,,,,,
6761,2020-10-30,AXS-USD,,,,,,
6762,2020-10-31,AXS-USD,,,,,,
6763,2020-11-01,AXS-USD,,,,,,
6764,2020-11-02,AXS-USD,,,,,,
6765,2020-11-03,AXS-USD,,,,,,
6766,2020-11-04,AXS-USD,0.1459490060806274,16344570.0,16344570.0,16344570.0,16344570.0,16344570.0
6767,2020-11-05,AXS-USD,0.1351040005683899,4948417.0,4948417.0,4948417.0,4948417.0,4948417.0
6768,2020-11-06,AXS-USD,0.1431639939546585,3148629.0,3148629.0,3148629.0,3148629.0,3148629.0
6769,2020-11-07,AXS-USD,0.1410560011863708,1987416.0,1987416.0,1987416.0,1987416.0,1987416.0
6770,2020-11-08,AXS-USD,0.1982509940862655,9484360.0,9484360.0,9484360.0,9484360.0,9484360.0
6771,2020-11-09,AXS-USD,0.2785080075263977,14267713.0,14267713.0,14267713.0,14267713.0,14267713.0
6772,2020-11-10,AXS-USD,0.2666240036487579,8172919.0,8172919.0,8172919.0,8172919.0,8172919.0
6773,2020-11-11,AXS-USD,0.3530620038509369,14179229.0,14179229.0,14179229.0,14179229.0,14179229.0
6774,2020-11-12,AXS-USD,0.30935800075531,5191068.0,5191068.0,5191068.0,5191068.0,5191068.0
6775,2020-11-13,AXS-USD,0.402658998966217,6851883.0,6851883.0,6851883.0,6851883.0,6851883.0
6776,2020-11-14,AXS-USD,0.5762060284614563,24645913.0,24645913.0,24645913.0,24645913.0,24645913.0
6777,2020-11-15,AXS-USD,0.591579020023346,25609472.0,25609472.0,25609472.0,25609472.0,25609472.0
6778,2020-11-16,AXS-USD,0.5731160044670105,15932409.0,15932409.0,15932409.0,15932409.0,15932409.0
6779,2020-11-17,AXS-USD,0.502668023109436,13641306.0,13641306.0,13641306.0,13641306.0,13641306.0
6780,2020-11-18,AXS-USD,0.5190730094909668,12647029.0,12647029.0,12647029.0,12647029.0,12647029.0
6781,2020-11-19,AXS-USD,0.4373359978199005,9175634.0,9175634.0,9175634.0,9175634.0,9175634.0
6782,2020-11-20,AXS-USD,0.4955410063266754,14471904.0,14471904.0,14471904.0,14471904.0,14471904.0
6783,2020-11-21,AXS-USD,0.4677410125732422,8400326.0,8400326.0,8400326.0,8400326.0,8400326.0
6784,2020-11-22,AXS-USD,0.427962988615036,8774026.0,8774026.0,8774026.0,8774026.0,8774026.0
6785,2020-11-23,AXS-USD,0.5108559727668762,13307375.0,13307375.0,13307375.0,13307375.0,13307375.0
6786,2020-11-24,AXS-USD,0.4691329896450043,579626.0,579626.0,579626.0,579626.0,579626.0
6787,2020-11-25,AXS-USD,0.4161190092563629,5813013.0,5813013.0,5813013.0,5813013.0,5813013.0
6788,2020-11-26,AXS-USD,0.3692870140075683,6280435.0,6280435.0,6280435.0,6280435.0,6280435.0
6789,2020-11-27,AXS-USD,0.3776269853115082,4639204.0,4639204.0,4639204.0,4639204.0,4639204.0
6790,2020-11-28,AXS-USD,0.4286369979381561,7816212.0,7816212.0,7816212.0,7816212.0,7816212.0
6791,2020-11-29,AXS-USD,0.4761239886283874,8059133.0,8059133.0,8059133.0,8059133.0,8059133.0
6792,2020-11-30,AXS-USD,0.456400990486145,8295685.0,8295685.0,8295685.0,8295685.0,8295685.0
6793,2020-12-01,AXS-USD,0.4113540053367615,5323517.0,5323517.0,5323517.0,5323517.0,5323517.0
6794,2020-12-02,AXS-USD,0.4981099963188171,11414172.0,11414172.0,11414172.0,11414172.0,11414172.0
6795,2020-12-03,AXS-USD,0.5124040246009827,7468014.0,7468014.0,7468014.0,7468014.0,7468014.0
6796,2020-12-04,AXS-USD,0.4323079884052276,5781841.0,5781841.0,5781841.0,5781841.0,5781841.0
6797,2020-12-05,AXS-USD,0.4756940007209778,5037519.0,5037519.0,5037519.0,5037519.0,5037519.0
6798,2020-12-06,AXS-USD,0.4793919920921325,4472510.0,4472510.0,4472510.0,4472510.0,4472510.0
6799,2020-12-07,AXS-USD,0.5631589889526367,12668046.0,12668046.0,12668046.0,12668046.0,12668046.0
6800,2020-12-08,AXS-USD,0.5699729919433594,21443069.0,21443069.0,21443069.0,21443069.0,21443069.0
6801,2020-12-09,AXS-USD,0.6283940076828003,17429921.0,17429921.0,17429921.0,17429921.0,17429921.0
6802,2020-12-10,AXS-USD,0.5643979907035828,8065085.0,8065085.0,8065085.0,8065085.0,8065085.0
6803,2020-12-11,AXS-USD,0.5513290166854858,7991105.0,7991105.0,7991105.0,7991105.0,7991105.0
6804,2020-12-12,AXS-USD,0.5760970115661621,6963430.0,6963430.0,6963430.0,6963430.0,6963430.0
6805,2020-12-13,AXS-USD,0.6114439964294434,6632681.0,6632681.0,6632681.0,6632681.0,6632681.0
6806,2020-12-14,AXS-USD,0.6389219760894775,10156872.0,10156872.0,10156872.0,10156872.0,10156872.0
6807,2020-12-15,AXS-USD,0.7306029796600342,10788659.0,10788659.0,10788659.0,10788659.0,10788659.0
6808,2020-12-16,AXS-USD,0.7435920238494873,18889339.0,18889339.0,18889339.0,18889339.0,18889339.0
6809,2020-12-17,AXS-USD,0.7127370238304138,13978295.0,13978295.0,13978295.0,13978295.0,13978295.0
6810,2020-12-18,AXS-USD,0.8236410021781921,15508317.0,15508317.0,15508317.0,15508317.0,15508317.0
6811,2020-12-19,AXS-USD,0.7544270157814026,10372523.0,10372523.0,10372523.0,10372523.0,10372523.0
6812,2020-12-20,AXS-USD,0.6870800256729126,7876772.0,7876772.0,7876772.0,7876772.0,7876772.0
6813,2020-12-21,AXS-USD,0.6444399952888489,6884907.0,6884907.0,6884907.0,6884907.0,6884907.0
6814,2020-12-22,AXS-USD,0.6565470099449158,6080070.0,6080070.0,6080070.0,6080070.0,6080070.0
6815,2020-12-23,AXS-USD,0.5294979810714722,8271198.0,8271198.0,8271198.0,8271198.0,8271198.0
6816,2020-12-24,AXS-USD,0.6342759728431702,10103222.0,10103222.0,10103222.0,10103222.0,10103222.0
6817,2020-12-25,AXS-USD,0.600259006023407,6486958.0,6486958.0,6486958.0,6486958.0,6486958.0
6818,2020-12-26,AXS-USD,0.5780709981918335,5526690.0,5526690.0,5526690.0,5526690.0,5526690.0
6819,2020-12-27,AXS-USD,0.6004149913787842,6737717.0,6737717.0,6737717.0,6737717.0,6737717.0
6820,2020-12-28,AXS-USD,0.5977169871330261,5507129.0,5507129.0,5507129.0,5507129.0,5507129.0
6821,2020-12-29,AXS-USD,0.5607590079307556,4326259.0,4326259.0,4326259.0,4326259.0,4326259.0
6822,2020-12-30,AXS-USD,0.5332030057907104,4076298.0,4076298.0,4076298.0,4076298.0,4076298.0
6823,2020-12-31,AXS-USD,0.538320004940033,4118458.0,4118458.0,4118458.0,4118458.0,4118458.0
6824,2021-01-01,AXS-USD,0.5926390290260315,7427284.0,7427284.0,7427284.0,7427284.0,7427284.0
6825,2021-01-02,AXS-USD,0.5413209795951843,8697336.0,8697336.0,8697336.0,8697336.0,8697336.0
6826,2021-01-03,AXS-USD,0.5681880116462708,6473190.0,6473190.0,6473190.0,6473190.0,6473190.0
6827,2021-01-04,AXS-USD,0.5602149963378906,6735382.0,6735382.0,6735382.0,6735382.0,6735382.0
6828,2021-01-05,AXS-USD,0.557578980922699,5470508.0,5470508.0,5470508.0,5470508.0,5470508.0
6829,2021-01-06,AXS-USD,0.5989019870758057,8111880.0,8111880.0,8111880.0,8111880.0,8111880.0
6830,2021-01-07,AXS-USD,0.6062750220298767,13050516.0,13050516.0,13050516.0,13050516.0,13050516.0
6831,2021-01-08,AXS-USD,0.5928620100021362,8001181.0,8001181.0,8001181.0,8001181.0,8001181.0
6832,2021-01-09,AXS-USD,0.6045029759407043,6356061.0,6356061.0,6356061.0,6356061.0,6356061.0
6833,2021-01-10,AXS-USD,0.5751479864120483,6518361.0,6518361.0,6518361.0,6518361.0,6518361.0
6834,2021-01-11,AXS-USD,0.4995949864387512,5753199.0,5753199.0,5753199.0,5753199.0,5753199.0
6835,2021-01-12,AXS-USD,0.4495440125465393,3754767.0,3754767.0,3754767.0,3754767.0,3754767.0
6836,2021-01-13,AXS-USD,0.502240002155304,4543442.0,4543442.0,4543442.0,4543442.0,4543442.0
6837,2021-01-14,AXS-USD,0.5317149758338928,4958224.0,4958224.0,4958224.0,4958224.0,4958224.0
6838,2021-01-15,AXS-USD,0.5418750047683716,6577402.0,6577402.0,6577402.0,6577402.0,6577402.0
6839,2021-01-16,AXS-USD,0.5838750004768372,7194995.0,7194995.0,7194995.0,7194995.0,7194995.0
6840,2021-01-17,AXS-USD,0.6138920187950134,7015968.0,7015968.0,7015968.0,7015968.0,7015968.0
6841,2021-01-18,AXS-USD,0.6813759803771973,10136020.0,10136020.0,10136020.0,10136020.0,10136020.0
6842,2021-01-19,AXS-USD,0.6343870162963867,7153742.0,7153742.0,7153742.0,7153742.0,7153742.0
6843,2021-01-20,AXS-USD,0.6323230266571045,5527658.0,5527658.0,5527658.0,5527658.0,5527658.0
6844,2021-01-21,AXS-USD,0.6448230147361755,14347527.0,14347527.0,14347527.0,14347527.0,14347527.0
6845,2021-01-22,AXS-USD,0.6362640261650085,9634726.0,9634726.0,9634726.0,9634726.0,9634726.0
6846,2021-01-23,AXS-USD,0.6955969929695129,10690056.0,10690056.0,10690056.0,10690056.0,10690056.0
6847,2021-01-24,AXS-USD,0.737089991569519,11154912.0,11154912.0,11154912.0,11154912.0,11154912.0
6848,2021-01-25,AXS-USD,0.8415150046348572,11708098.0,11708098.0,11708098.0,11708098.0,11708098.0
6849,2021-01-26,AXS-USD,0.946457028388977,21704678.0,21704678.0,21704678.0,21704678.0,21704678.0
6850,2021-01-27,AXS-USD,0.8813250064849854,17806252.0,17806252.0,17806252.0,17806252.0,17806252.0
6851,2021-01-28,AXS-USD,0.817421019077301,13441054.0,13441054.0,13441054.0,13441054.0,13441054.0
6852,2021-01-29,AXS-USD,0.8144199848175049,13800684.0,13800684.0,13800684.0,13800684.0,13800684.0
6853,2021-01-30,AXS-USD,0.8420090079307556,9761760.0,9761760.0,9761760.0,9761760.0,9761760.0
6854,2021-01-31,AXS-USD,0.805305004119873,7045470.0,7045470.0,7045470.0,7045470.0,7045470.0
6855,2021-02-01,AXS-USD,1.0076889991760254,18311155.0,18311155.0,18311155.0,18311155.0,18311155.0
6856,2021-02-02,AXS-USD,0.9634640216827391,9576264.0,9576264.0,9576264.0,9576264.0,9576264.0
6857,2021-02-03,AXS-USD,1.0187770128250122,8703562.0,8703562.0,8703562.0,8703562.0,8703562.0
6858,2021-02-04,AXS-USD,0.957531988620758,9367983.0,9367983.0,9367983.0,9367983.0,9367983.0
6859,2021-02-05,AXS-USD,1.0767940282821655,15064773.0,15064773.0,15064773.0,15064773.0,15064773.0
6860,2021-02-06,AXS-USD,0.9576669931411744,11475217.0,11475217.0,11475217.0,11475217.0,11475217.0
6861,2021-02-07,AXS-USD,1.0040839910507202,11586260.0,11586260.0,11586260.0,11586260.0,11586260.0
6862,2021-02-08,AXS-USD,1.3693469762802124,28123777.0,28123777.0,28123777.0,28123777.0,28123777.0
6863,2021-02-09,AXS-USD,1.2879459857940674,20662183.0,20662183.0,20662183.0,20662183.0,20662183.0
6864,2021-02-10,AXS-USD,1.365447998046875,20700237.0,20700237.0,20700237.0,20700237.0,20700237.0
6865,2021-02-11,AXS-USD,1.4929970502853394,14796256.0,14796256.0,14796256.0,14796256.0,14796256.0
6866,2021-02-12,AXS-USD,1.8011269569396973,24428360.0,24428360.0,24428360.0,24428360.0,24428360.0
6867,2021-02-13,AXS-USD,1.97196900844574,28273039.0,28273039.0,28273039.0,28273039.0,28273039.0
6868,2021-02-14,AXS-USD,2.1588521003723145,27701104.0,27701104.0,27701104.0,27701104.0,27701104.0
6869,2021-02-15,AXS-USD,2.0516610145568848,32787833.0,32787833.0,32787833.0,32787833.0,32787833.0
6870,2021-02-16,AXS-USD,1.965662956237793,18900710.0,18900710.0,18900710.0,18900710.0,18900710.0
6871,2021-02-17,AXS-USD,1.8891860246658323,18217270.0,18217270.0,18217270.0,18217270.0,18217270.0
6872,2021-02-18,AXS-USD,2.13986611366272,18407265.0,18407265.0,18407265.0,18407265.0,18407265.0
6873,2021-02-19,AXS-USD,1.975469946861267,16549899.0,16549899.0,16549899.0,16549899.0,16549899.0
6874,2021-02-20,AXS-USD,1.7875109910964966,19001753.0,19001753.0,19001753.0,19001753.0,19001753.0
6875,2021-02-21,AXS-USD,1.8352680206298828,15975170.0,15975170.0,15975170.0,15975170.0,15975170.0
6876,2021-02-22,AXS-USD,1.6568210124969482,28412887.0,28412887.0,28412887.0,28412887.0,28412887.0
6877,2021-02-23,AXS-USD,1.3228839635849,4463128.0,4463128.0,4463128.0,4463128.0,4463128.0
6878,2021-02-24,AXS-USD,1.3649200201034546,7424922.0,7424922.0,7424922.0,7424922.0,7424922.0
6879,2021-02-25,AXS-USD,1.4214210510253906,12312718.0,12312718.0,12312718.0,12312718.0,12312718.0
6880,2021-02-26,AXS-USD,1.4898760318756104,12241074.0,12241074.0,12241074.0,12241074.0,12241074.0
6881,2021-02-27,AXS-USD,1.5820759534835815,13315343.0,13315343.0,13315343.0,13315343.0,13315343.0
6882,2021-02-28,AXS-USD,1.3958200216293335,9629112.0,9629112.0,9629112.0,9629112.0,9629112.0
6883,2021-03-01,AXS-USD,1.642428994178772,13711583.0,13711583.0,13711583.0,13711583.0,13711583.0
6884,2021-03-02,AXS-USD,1.6806260347366333,15932451.0,15932451.0,15932451.0,15932451.0,15932451.0
6885,2021-03-03,AXS-USD,2.2038559913635254,25372377.0,25372377.0,25372377.0,25372377.0,25372377.0
6886,2021-03-04,AXS-USD,2.8340189456939697,98609422.0,98609422.0,98609422.0,98609422.0,98609422.0
6887,2021-03-05,AXS-USD,2.4276199340820312,33620827.0,33620827.0,33620827.0,33620827.0,33620827.0
6888,2021-03-06,AXS-USD,2.5427041053771973,23425464.0,23425464.0,23425464.0,23425464.0,23425464.0
6889,2021-03-07,AXS-USD,2.6961491107940674,24141791.0,24141791.0,24141791.0,24141791.0,24141791.0
6890,2021-03-08,AXS-USD,3.665715932846069,62129605.0,62129605.0,62129605.0,62129605.0,62129605.0
6891,2021-03-09,AXS-USD,3.4298970699310303,53849977.0,53849977.0,53849977.0,53849977.0,53849977.0
6892,2021-03-10,AXS-USD,3.870028972625733,62943667.0,62943667.0,62943667.0,62943667.0,62943667.0
6893,2021-03-11,AXS-USD,4.641759872436523,69434992.0,69434992.0,69434992.0,69434992.0,69434992.0
6894,2021-03-12,AXS-USD,4.998370170593262,101138381.0,101138381.0,101138381.0,101138381.0,101138381.0
6895,2021-03-13,AXS-USD,5.174907207489014,76714979.0,76714979.0,76714979.0,76714979.0,76714979.0
6896,2021-03-14,AXS-USD,5.853369235992432,96265891.0,96265891.0,96265891.0,96265891.0,96265891.0
6897,2021-03-15,AXS-USD,5.592817783355713,74070127.0,74070127.0,74070127.0,74070127.0,74070127.0
6898,2021-03-16,AXS-USD,5.4779157638549805,60017094.0,60017094.0,60017094.0,60017094.0,60017094.0
6899,2021-03-17,AXS-USD,4.956564903259277,40822891.0,40822891.0,40822891.0,40822891.0,40822891.0
6900,2021-03-18,AXS-USD,5.059086799621582,47013997.0,47013997.0,47013997.0,47013997.0,47013997.0
6901,2021-03-19,AXS-USD,5.032355785369873,31532252.0,31532252.0,31532252.0,31532252.0,31532252.0
6902,2021-03-20,AXS-USD,4.530479907989502,23960080.0,23960080.0,23960080.0,23960080.0,23960080.0
6903,2021-03-21,AXS-USD,4.620509147644043,26799349.0,26799349.0,26799349.0,26799349.0,26799349.0
6904,2021-03-22,AXS-USD,4.016028881072998,19322785.0,19322785.0,19322785.0,19322785.0,19322785.0
6905,2021-03-23,AXS-USD,3.859321117401123,20567499.0,20567499.0,20567499.0,20567499.0,20567499.0
6906,2021-03-24,AXS-USD,3.791970014572144,30466503.0,30466503.0,30466503.0,30466503.0,30466503.0
6907,2021-03-25,AXS-USD,3.5613200664520264,18689542.0,18689542.0,18689542.0,18689542.0,18689542.0
6908,2021-03-26,AXS-USD,4.536732196807861,37012971.0,37012971.0,37012971.0,37012971.0,37012971.0
6909,2021-03-27,AXS-USD,4.364932060241699,30704779.0,30704779.0,30704779.0,30704779.0,30704779.0
6910,2021-03-28,AXS-USD,4.902440071105957,43526513.0,43526513.0,43526513.0,43526513.0,43526513.0
6911,2021-03-29,AXS-USD,5.645048141479492,41864755.0,41864755.0,41864755.0,41864755.0,41864755.0
6912,2021-03-30,AXS-USD,6.284135818481445,273330964.0,273330964.0,273330964.0,273330964.0,273330964.0
6913,2021-03-31,AXS-USD,5.697309970855713,72791656.0,72791656.0,72791656.0,72791656.0,72791656.0
6914,2021-04-01,AXS-USD,5.555142879486084,49928722.0,49928722.0,49928722.0,49928722.0,49928722.0
6915,2021-04-02,AXS-USD,5.675601005554199,45234533.0,45234533.0,45234533.0,45234533.0,45234533.0
6916,2021-04-03,AXS-USD,5.102569103240967,25941250.0,25941250.0,25941250.0,25941250.0,25941250.0
6917,2021-04-04,AXS-USD,5.907862186431885,70011287.0,70011287.0,70011287.0,70011287.0,70011287.0
6918,2021-04-05,AXS-USD,9.256800651550291,615724647.0,615724647.0,615724647.0,615724647.0,615724647.0
6919,2021-04-06,AXS-USD,7.775959014892578,198024948.0,198024948.0,198024948.0,198024948.0,198024948.0
6920,2021-04-07,AXS-USD,7.376083850860596,133073739.0,133073739.0,133073739.0,133073739.0,133073739.0
6921,2021-04-08,AXS-USD,7.757730007171631,69974522.0,69974522.0,69974522.0,69974522.0,69974522.0
6922,2021-04-09,AXS-USD,7.975791931152344,116955292.0,116955292.0,116955292.0,116955292.0,116955292.0
6923,2021-04-10,AXS-USD,7.572542190551758,60380257.0,60380257.0,60380257.0,60380257.0,60380257.0
6924,2021-04-11,AXS-USD,7.234373092651367,43929315.0,43929315.0,43929315.0,43929315.0,43929315.0
6925,2021-04-12,AXS-USD,7.652966022491455,162037625.0,162037625.0,162037625.0,162037625.0,162037625.0
6926,2021-04-13,AXS-USD,8.018774032592773,77538968.0,77538968.0,77538968.0,77538968.0,77538968.0
6927,2021-04-14,AXS-USD,7.690556049346924,56052673.0,56052673.0,56052673.0,56052673.0,56052673.0
6928,2021-04-15,AXS-USD,8.027117729187012,41080548.0,41080548.0,41080548.0,41080548.0,41080548.0
6929,2021-04-16,AXS-USD,7.448084831237793,62254081.0,62254081.0,62254081.0,62254081.0,62254081.0
6930,2021-04-17,AXS-USD,7.817193984985352,58044269.0,58044269.0,58044269.0,58044269.0,58044269.0
6931,2021-04-18,AXS-USD,6.6506028175354,60844287.0,60844287.0,60844287.0,60844287.0,60844287.0
6932,2021-04-19,AXS-USD,8.10607624053955,267892408.0,267892408.0,267892408.0,267892408.0,267892408.0
6933,2021-04-20,AXS-USD,8.564796447753906,536173402.0,536173402.0,536173402.0,536173402.0,536173402.0
6934,2021-04-21,AXS-USD,8.168737411499023,148495022.0,148495022.0,148495022.0,148495022.0,148495022.0
6935,2021-04-22,AXS-USD,8.089658737182617,166516481.0,166516481.0,166516481.0,166516481.0,166516481.0
6936,2021-04-23,AXS-USD,7.466897010803223,120189377.0,120189377.0,120189377.0,120189377.0,120189377.0
6937,2021-04-24,AXS-USD,6.620237827301025,43652770.0,43652770.0,43652770.0,43652770.0,43652770.0
6938,2021-04-25,AXS-USD,6.555576801300049,38084385.0,38084385.0,38084385.0,38084385.0,38084385.0
6939,2021-04-26,AXS-USD,7.581934928894043,48448409.0,48448409.0,48448409.0,48448409.0,48448409.0
6940,2021-04-27,AXS-USD,8.583322525024414,85031380.0,85031380.0,85031380.0,85031380.0,85031380.0
6941,2021-04-28,AXS-USD,10.84913730621338,181231473.0,181231473.0,181231473.0,181231473.0,181231473.0
6942,2021-04-29,AXS-USD,10.100260734558104,84336668.0,84336668.0,84336668.0,84336668.0,84336668.0
6943,2021-04-30,AXS-USD,10.184638023376465,52297377.0,52297377.0,52297377.0,52297377.0,52297377.0
6944,2021-05-01,AXS-USD,9.753251075744627,38949174.0,38949174.0,38949174.0,38949174.0,38949174.0
6945,2021-05-02,AXS-USD,9.34555435180664,38542215.0,38542215.0,38542215.0,38542215.0,38542215.0
6946,2021-05-03,AXS-USD,9.23537826538086,45349393.0,45349393.0,45349393.0,45349393.0,45349393.0
6947,2021-05-04,AXS-USD,8.101094245910645,75354307.0,75354307.0,75354307.0,75354307.0,75354307.0
